#airframe_info, log_version="1.00", airframe_name="Diamond DA42NG", unit_software_part_number="006-B0319-C2", unit_software_version="14.02", system_software_part_number="010-00670-12", system_id="2D4736DD3", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,      gph,       psi,   deg F,       psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr, E2 FFlow,  E2 FPres, E2 OilT,   E2 OilP, E2 RPM, E2 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-06-14, 13:55:10,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.44,   2.38,   0.09,  -0.00,   0.00, 313.1,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:11,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.27,   2.40,   0.08,  -0.00,  -0.00, 313.1,      ,  24.7,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:12,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.17,   2.40,   0.07,  -0.01,  -0.00, 313.1,      ,  24.7,  24.7,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:13,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.10,   2.38,   0.07,  -0.00,   0.00, 313.1,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:14,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.06,   2.37,   0.07,  -0.00,   0.00, 313.0,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:15,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.03,   2.35,   0.08,  -0.00,  -0.00, 313.0,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:16,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.02,   2.35,   0.09,  -0.00,  -0.00, 313.0,      ,  24.7,  24.7,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:17,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.01,   2.35,   0.10,  -0.00,  -0.00, 313.0,      ,  24.7,  24.7,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:18,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.06,   2.35,   0.10,  -0.00,  -0.00, 313.0,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:19,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    1.02,   2.36,   0.10,  -0.00,  -0.00, 313.1,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:20,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    1.10,   2.36,   0.09,  -0.00,  -0.00, 313.1,      ,  24.7,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:21,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.87,   2.36,   0.09,  -0.00,  -0.00, 313.1,      ,  24.7,  24.7,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:22,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.62,   2.37,   0.09,  -0.01,   0.00, 313.1,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:23,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.41,   2.37,   0.10,  -0.00,  -0.00, 313.1,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:55:24,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.26,   2.37,   0.12,  -0.01,  -0.00, 313.2,      ,  24.8,  24.8,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,     
